Date,URL
"2022-03-31, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-3-20
"2022-04-10, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-4-10
"2022-04-28, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-4-28
"2022-05-29, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-5-29
"2022-06-03, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-6-3
"2022-06-11, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-6-11
"2022-06-15, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-6-15
"2022-07-13, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-7-13
"2022-07-23, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-7-23
"2022-07-26, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-7-26
"2022-07-29, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-7-29
"2022-08-01, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-8-1
"2022-08-02, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-8-2
"2022-08-04, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-8-4
"2022-08-06, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-8-6
"2022-08-11, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-8-11
"2022-08-12, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-8-12
"2022-08-13, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-8-13
"2022-08-14, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-8-14
"2022-08-15, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-8-15
"2022-08-16, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-8-16
"2022-08-17, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-8-17
"2022-08-18, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-8-18
"2022-09-05, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-9-5
"2022-09-07, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-9-7
"2022-09-08, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-9-8
"2022-09-12, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-9-12
"2022-09-14, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-9-14
"2022-09-24, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-9-24
"2022-10-18, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-10-18
"2022-10-28, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-10-28
"2022-10-29, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-10-29
"2022-10-30, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-10-30
"2022-11-16, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-16
"2022-11-17, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-17
"2022-11-18, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-18
"2022-11-19, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-19
"2022-11-20, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-20
"2022-11-21, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-21
"2022-11-22, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-22
"2022-11-23, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-23
"2022-11-24, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-24
"2022-11-25, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-25
"2022-11-26, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-26
"2022-11-27, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-27
"2022-11-28, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-28
"2022-11-29, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-29
"2022-11-30, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-11-20
"2022-12-01, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-1
"2022-12-02, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-2
"2022-12-03, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-3
"2022-12-04, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-4
"2022-12-05, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-5
"2022-12-06, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-6
"2022-12-07, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-7
"2022-12-08, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-8
"2022-12-09, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-9
"2022-12-10, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-10
"2022-12-11, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-11
"2022-12-12, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-12
"2022-12-13, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-13
"2022-12-14, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-14
"2022-12-15, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-15
"2022-12-16, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-16
"2022-12-17, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-17
"2022-12-18, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-18
"2022-12-19, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-19
"2022-12-20, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-20
"2022-12-21, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-21
"2022-12-22, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-22
"2022-12-23, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-23
"2022-12-24, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-24
"2022-12-25, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-25
"2022-12-26, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-26
"2022-12-27, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-27
"2022-12-28, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-28
"2022-12-29, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-29
"2022-12-30, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-30
"2022-12-31, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2022-12-20
"2023-01-01, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-1
"2023-01-02, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-2
"2023-01-03, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-3
"2023-01-04, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-4
"2023-01-05, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-5
"2023-01-06, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-6
"2023-01-07, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-7
"2023-01-08, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-8
"2023-01-09, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-9
"2023-01-10, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-10
"2023-01-11, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-11
"2023-01-12, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-12
"2023-01-13, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-13
"2023-01-14, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-14
"2023-01-15, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-15
"2023-01-16, Moxico Province, Moxico, Angola",https://www.wunderground.com/history/daily/FNUE/date/2023-1-16
